Datetime,Open,High,Low,Close,Adj Close,Volume
2020-03-31 09:15:00+05:30,63.5,63.599998474121094,62.900001525878906,63.04999923706055,63.04999923706055,0
2020-03-31 09:16:00+05:30,63.04999923706055,63.70000076293945,62.79999923706055,63.599998474121094,63.599998474121094,274568
2020-03-31 09:17:00+05:30,63.54999923706055,63.599998474121094,63.400001525878906,63.5,63.5,190317
2020-03-31 09:18:00+05:30,63.45000076293945,63.5,63.29999923706055,63.5,63.5,137455
2020-03-31 09:19:00+05:30,63.5,63.70000076293945,63.45000076293945,63.599998474121094,63.599998474121094,201453
2020-03-31 09:20:00+05:30,63.599998474121094,64.25,63.5,64.25,64.25,326285
2020-03-31 09:21:00+05:30,64.25,64.25,63.900001525878906,64.0,64.0,236563
2020-03-31 09:22:00+05:30,64.0,64.19999694824219,63.95000076293945,64.0999984741211,64.0999984741211,213158
2020-03-31 09:23:00+05:30,64.4000015258789,64.5999984741211,64.25,64.5999984741211,64.5999984741211,302756
2020-03-31 09:24:00+05:30,64.5999984741211,65.0,64.5999984741211,64.9000015258789,64.9000015258789,415344
2020-03-31 09:25:00+05:30,64.9000015258789,65.0,64.55000305175781,64.6500015258789,64.6500015258789,244618
2020-03-31 09:26:00+05:30,64.6500015258789,64.6500015258789,64.3499984741211,64.55000305175781,64.55000305175781,180475
2020-03-31 09:27:00+05:30,64.55000305175781,64.5999984741211,64.30000305175781,64.3499984741211,64.3499984741211,124198
2020-03-31 09:28:00+05:30,64.3499984741211,64.5,64.19999694824219,64.3499984741211,64.3499984741211,227695
2020-03-31 09:29:00+05:30,64.30000305175781,64.3499984741211,64.0999984741211,64.1500015258789,64.1500015258789,93425
2020-03-31 09:30:00+05:30,64.1500015258789,64.3499984741211,64.0999984741211,64.25,64.25,157922
2020-03-31 09:31:00+05:30,64.25,64.25,64.05000305175781,64.19999694824219,64.19999694824219,130633
2020-03-31 09:32:00+05:30,64.19999694824219,64.30000305175781,64.0999984741211,64.25,64.25,157416
2020-03-31 09:33:00+05:30,64.25,64.25,64.1500015258789,64.1500015258789,64.1500015258789,101334
2020-03-31 09:34:00+05:30,64.1500015258789,64.25,64.0,64.05000305175781,64.05000305175781,115790
2020-03-31 09:35:00+05:30,64.0,64.05000305175781,63.849998474121094,63.900001525878906,63.900001525878906,116691
2020-03-31 09:36:00+05:30,63.95000076293945,64.30000305175781,63.849998474121094,64.25,64.25,203675
2020-03-31 09:37:00+05:30,64.30000305175781,64.3499984741211,64.19999694824219,64.30000305175781,64.30000305175781,91888
2020-03-31 09:38:00+05:30,64.30000305175781,64.3499984741211,63.900001525878906,63.900001525878906,63.900001525878906,107056
2020-03-31 09:39:00+05:30,64.0,64.0999984741211,63.849998474121094,64.0,64.0,172424
2020-03-31 09:40:00+05:30,64.0,64.3499984741211,64.0,64.3499984741211,64.3499984741211,111813
2020-03-31 09:41:00+05:30,64.3499984741211,64.44999694824219,64.30000305175781,64.44999694824219,64.44999694824219,98940
2020-03-31 09:42:00+05:30,64.44999694824219,64.44999694824219,64.19999694824219,64.30000305175781,64.30000305175781,156555
2020-03-31 09:43:00+05:30,64.30000305175781,64.4000015258789,64.19999694824219,64.4000015258789,64.4000015258789,72188
